calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
2923.97,217.6,291.6,98.6,4,1
2697.76,83.8,456.9,59.4,6,2
3644.88,146.9,569.2,86.7,5,1
3142.37,178.5,414.0,85.8,4,1
1934.49,173.0,165.8,64.4,4,1
2709.11,179.6,309.6,83.6,4,1
2009.25,195.3,101.3,91.4,4,1
3239.1,183.5,417.8,92.6,5,1
1930.9,136.4,168.5,79.0,5,1
2376.42,84.7,407.2,45.4,4,1
3026.97,210.2,326.2,97.9,4,1
3658.85,183.7,501.6,101.9,5,1
3487.79,235.7,419.5,96.4,4,1
2691.28,151.4,373.6,65.7,5,1
3420.76,127.6,531.5,87.2,6,2
2137.09,143.5,228.3,72.2,5,1
2333.6,114.6,285.6,81.4,5,2
2852.44,179.4,337.8,87.1,4,1
2606.83,176.3,313.2,72.1,4,1
2485.78,105.6,397.8,52.4,5,1
3244.99,152.4,505.5,68.1,5,2
2545.77,124.3,389.2,54.6,5,2
4074.68,153.3,662.2,90.3,4,1
2553.63,151.7,273.8,94.6,5,2
2395.1,104.8,379.2,51.0,4,1
3310.04,243.7,365.1,97.2,4,1
3720.08,160.9,576.8,85.5,4,1
2022.02,156.7,206.8,63.1,4,1
3036.86,154.7,461.6,63.5,4,1
1454.89,136.5,104.9,54.4,4,1
1099.03,113.0,67.7,41.8,4,1
3053.23,222.7,336.3,90.8,4,1
2737.57,131.8,391.2,71.7,6,2
1649.29,179.9,65.0,74.4,4,1
2361.45,140.1,322.7,56.7,5,1
3491.87,165.4,468.0,106.5,5,1
2668.54,186.6,315.2,73.5,4,1
2325.38,141.6,246.5,85.9,6,2
2503.25,124.6,351.7,66.5,4,1
3131.87,175.0,382.8,100.1,5,2
1991.04,98.7,268.0,58.2,5,2
1921.43,172.1,166.6,63.0,4,1
2185.67,89.5,350.1,47.5,5,2
1930.9,161.0,196.1,55.8,4,1
3042.06,144.7,431.3,82.0,6,2
2471.82,145.0,315.8,69.9,4,1
2384.64,190.0,222.0,81.9,4,1
2389.41,158.5,255.0,81.7,4,1
3053.62,89.2,572.6,45.1,5,2
2859.22,111.6,471.4,58.6,4,1
1522.4,114.2,160.5,47.1,4,1
2059.4,170.9,189.3,68.7,4,1
1218.96,132.1,41.3,58.4,4,1
3731.96,216.9,525.2,84.8,4,1
4304.88,163.0,649.6,117.2,6,2
2509.8,106.6,405.6,51.3,5,2
3212.97,158.5,479.8,73.3,5,2
1950.14,112.5,272.4,45.6,5,1
3240.21,234.0,364.1,94.2,4,1
3291.82,113.3,548.5,71.6,5,2
2186.05,86.4,350.6,48.7,5,2
2397.31,113.9,353.5,58.7,4,1
2120.25,126.5,230.4,77.0,4,1
2314.65,89.4,356.7,58.9,5,2
2141.78,101.0,272.1,72.1,6,2
2619.52,164.3,333.4,69.8,4,1
2281.9,183.0,229.1,70.4,4,1
3130.9,139.5,478.8,73.1,5,1
3191.34,184.9,398.6,95.3,5,1
2624.93,198.3,229.8,101.4,4,1
1633.42,180.3,50.9,78.7,4,1
2063.14,176.0,181.5,70.4,4,1
3190.02,134.6,493.9,75.1,6,1
4434.53,160.0,773.4,77.9,6,2
2947.22,100.3,525.8,49.2,6,2
2667.88,162.3,342.2,72.2,5,2
2553.6,163.9,340.5,59.5,4,1
3007.7,86.8,572.9,41.0,5,1
1685.46,179.3,80.2,71.9,4,1
2606.5,128.6,369.4,68.3,5,2
2748.26,157.0,348.5,80.7,5,2
4114.73,177.8,662.3,83.8,4,1
2299.62,150.9,264.8,70.8,4,1
3984.63,198.3,564.7,103.6,6,2
2025.78,107.6,286.0,50.2,4,1
3384.59,246.8,370.0,101.9,4,1
1889.92,207.1,80.9,82.0,4,1
2267.94,205.0,184.4,78.9,4,1
3811.21,170.6,577.9,90.8,5,2
2570.14,114.9,393.7,59.5,4,1
2889.87,210.4,330.6,80.6,4,2
3030.77,211.0,328.7,96.9,5,1
4177.24,139.7,693.4,93.8,5,2
3514.4,194.5,499.2,82.2,5,1
2793.06,163.2,320.3,95.5,5,2
3386.14,134.5,583.5,57.1,5,2
2743.59,215.5,273.7,87.4,4,1
2096.48,225.3,82.7,96.1,4,1
2612.94,175.0,291.4,83.0,5,1
3467.85,150.3,520.6,87.2,5,2
2225.39,177.2,207.7,76.2,4,1
3119.25,184.0,407.2,83.8,4,1
2906.43,154.5,367.2,91.1,5,2
2719.4,188.6,268.6,99.0,5,2
1995.4,121.9,241.1,60.4,4,1
2254.19,97.4,340.2,56.0,5,2
2990.85,165.2,340.1,107.8,5,2
3424.97,226.8,433.8,87.0,4,1
3723.89,215.2,497.2,97.1,4,1
2170.91,155.9,220.5,73.9,4,1
4790.85,164.1,764.2,119.7,6,2
2054.81,149.4,234.5,57.7,5,1
3087.82,200.1,345.4,100.7,6,2
3596.97,194.2,433.4,120.7,6,1
2732.28,186.2,305.9,84.9,5,1
2083.5,164.1,158.3,88.2,5,1
2151.51,148.0,243.2,65.2,4,1
2137.27,227.8,107.1,88.6,4,1
2560.88,143.1,310.2,83.1,6,2
3332.71,181.9,467.4,81.7,5,2
3800.77,177.4,542.7,102.3,5,2
4308.41,185.1,724.4,74.5,5,2
2542.55,110.0,418.3,47.7,6,2
2847.12,155.0,363.0,86.1,6,1
2758.85,121.5,433.0,60.1,5,1
3351.55,174.2,438.2,100.2,6,2
3082.36,231.5,334.1,91.1,4,1
2951.5,195.1,275.9,118.6,5,2
3121.12,179.2,354.2,109.7,6,2
2514.04,203.2,224.0,89.5,4,1
1613.28,155.9,108.0,62.0,4,1
2409.73,149.8,318.9,59.5,4,1
4224.04,184.6,682.7,83.9,5,1
2420.79,162.8,269.1,77.0,4,1
2504.97,246.2,172.8,92.1,4,1
2037.9,137.7,226.5,64.6,4,1
1812.28,117.1,224.6,49.5,5,1
4095.39,171.2,645.4,92.1,5,1
3159.39,164.5,446.3,79.6,5,2
3415.3,147.1,525.1,80.7,6,2
2908.1,217.2,299.3,93.6,4,1
2178.62,159.3,256.5,57.2,4,1
3544.02,181.2,506.7,88.0,5,2
3468.17,148.2,554.6,73.0,4,1
2760.68,240.2,237.2,94.5,4,1
2500.23,118.4,338.3,74.8,5,2
3916.0,204.1,574.2,89.2,5,2
2663.1,145.6,354.8,73.5,5,1
2892.89,116.9,450.3,69.3,5,1
2413.6,94.8,404.1,46.4,5,1
1938.18,130.3,219.5,59.9,4,1
2350.8,166.1,275.0,65.2,4,1
2092.9,103.4,286.3,59.3,5,2
3388.86,143.1,507.8,87.3,6,2
1375.4,112.2,122.5,48.5,4,1
2131.44,118.8,263.0,67.1,5,2
2405.13,99.8,385.8,51.4,4,1
2368.8,182.2,193.0,96.4,5,1
2993.77,119.2,466.1,72.5,6,2
2247.71,140.5,291.6,57.7,4,1
3090.34,151.5,418.5,90.0,5,2
2052.88,117.8,257.0,61.5,4,1
2470.08,149.9,270.1,87.8,5,2
3472.28,164.6,528.5,77.8,5,2
2807.53,185.9,296.9,97.4,5,2
2713.48,130.2,370.4,79.0,5,1
1691.54,134.1,166.6,54.3,4,1
2551.99,181.9,308.5,65.6,4,1
3531.86,150.5,562.8,75.4,5,2
1656.31,164.5,113.9,60.3,4,1
1855.38,146.6,203.8,50.4,4,1
2549.16,157.8,284.6,86.6,4,1
3241.12,169.6,499.9,62.6,4,1
3923.2,152.6,642.7,82.5,5,2
2311.93,181.2,254.1,63.4,4,1
2547.43,156.8,285.0,86.7,4,1
2750.95,147.8,376.2,72.8,5,1
2393.9,115.3,356.0,56.5,6,1
2347.63,180.4,249.0,70.0,4,1
4666.32,181.5,745.9,106.3,5,2
2962.37,132.5,433.1,77.7,5,1
2267.12,138.9,272.2,69.2,5,2
1840.83,112.5,211.0,60.8,4,1
1989.24,139.9,231.4,56.0,5,1
3535.6,194.1,403.8,127.1,5,1
1527.88,128.6,131.5,54.1,4,1
2390.31,114.5,362.5,53.6,4,1
2378.86,104.0,372.6,52.5,5,1
1857.28,137.9,202.2,55.2,4,1
3273.89,166.6,477.5,77.5,6,2
1978.53,138.9,211.0,64.3,4,1
1628.1,174.9,71.0,71.6,4,1
1902.78,124.4,201.6,66.6,4,1
3772.14,201.6,557.1,81.9,5,1
3094.25,153.6,437.6,81.0,5,1
2617.55,201.3,246.5,91.9,4,1
3373.24,199.9,407.4,104.9,5,1
3885.4,182.7,587.7,89.3,5,2
2584.86,101.8,418.9,55.8,5,2
3332.96,137.1,528.5,74.5,5,1
3425.78,136.7,568.2,67.4,5,2
2360.29,153.3,278.1,70.6,4,1
3234.23,131.9,511.1,73.6,5,2
3164.58,227.6,346.4,96.5,4,1
1680.27,169.9,106.4,63.9,4,1
2730.46,195.7,305.1,80.8,4,1
2883.9,193.2,288.9,106.1,5,1
2516.22,221.5,206.9,89.2,4,1
2468.13,180.6,274.7,71.9,4,1
2955.45,186.8,363.2,83.9,5,2
2646.84,193.9,254.7,94.7,4,1
2473.56,224.2,156.7,105.5,4,1
3240.05,129.3,552.3,57.0,6,2
2689.28,172.1,300.6,88.7,6,1
1520.99,118.6,163.6,43.6,4,1
2171.24,137.5,278.7,56.3,4,1
1406.73,130.1,115.7,47.1,4,1
3644.89,173.1,509.2,101.7,6,2
2402.38,208.1,217.5,77.8,4,1
2879.04,131.0,433.6,68.9,5,2
3198.2,121.4,519.2,70.6,5,1
3188.73,158.7,479.6,70.6,4,1
2483.97,110.0,350.1,71.5,5,2
1898.53,138.6,165.5,75.8,4,2
2044.14,120.9,251.9,61.4,4,1
2490.82,120.9,396.2,46.9,4,1
2514.22,184.7,297.0,65.3,4,1
3042.68,165.5,400.4,86.6,5,2
3940.88,135.9,702.2,65.4,6,2
2677.81,213.8,257.2,88.2,4,1
1923.14,239.3,22.4,97.4,4,1
1428.21,121.5,115.8,53.2,4,1
3035.74,170.1,414.4,77.6,5,1
3058.72,149.9,456.0,70.6,5,2
2964.43,151.4,392.3,87.7,5,2
2542.93,135.4,337.2,72.5,5,1
3641.07,208.9,498.4,90.2,5,1
2056.1,125.2,221.6,74.3,5,1
2456.0,149.7,313.8,66.9,5,1
1719.92,170.1,100.0,71.0,4,1
2849.84,241.8,265.4,91.2,4,1
1475.93,94.3,171.0,46.1,5,1
2845.4,198.9,331.0,80.7,4,1
2653.92,137.5,387.2,61.7,5,1
1363.3,130.0,101.4,48.6,4,1
2072.67,98.5,309.1,49.2,4,1
3690.3,213.5,523.8,82.3,5,1
2923.8,196.2,326.0,92.7,5,1
1521.68,105.2,162.7,50.0,4,1
2075.52,189.5,156.6,76.8,4,1
2292.77,108.2,287.2,79.0,5,1
2287.6,161.8,276.8,59.2,4,1
2792.24,136.5,396.3,73.5,4,1
2700.09,98.9,461.0,51.2,5,2
2724.8,103.7,452.4,55.6,5,2
3282.2,144.8,490.1,82.6,5,2
2824.55,153.1,356.8,87.2,6,1
2760.33,196.8,309.4,81.7,4,1
3129.38,208.4,405.7,74.8,4,1
2705.76,111.4,408.4,69.7,5,1
2585.79,144.2,346.6,69.2,5,1
2175.06,141.7,230.4,76.3,4,1
2309.65,84.3,381.9,49.4,5,2
2132.56,178.1,184.9,75.6,4,1
2790.73,232.4,256.3,92.9,4,1
3019.47,110.6,499.9,64.1,6,1
1908.32,131.5,221.8,55.0,4,1
2870.42,130.4,457.7,57.6,6,1
1293.35,128.3,78.6,51.8,4,1
2685.31,184.2,265.4,98.6,6,1
1639.52,146.1,121.8,63.1,4,1
1950.06,150.3,175.5,71.9,5,1
2383.04,115.3,359.2,53.9,5,2
2198.08,116.9,310.5,54.3,4,1
2163.92,122.7,296.1,54.3,5,2
2580.18,215.0,236.0,86.3,4,1
2892.77,180.5,329.9,94.6,5,2
3063.54,169.9,349.6,109.5,5,1
2498.2,95.4,381.4,65.7,5,2
2716.31,192.3,251.9,104.4,5,2
1851.78,107.7,220.0,60.1,4,2
3827.33,186.7,570.1,88.9,5,2
3047.12,137.3,455.7,75.0,5,2
3275.59,146.1,462.8,93.3,5,2
2168.31,117.8,296.2,56.9,5,1
2148.0,190.2,156.8,84.4,5,2
2898.64,199.6,355.7,75.3,4,1
1827.03,92.1,260.3,46.4,4,1
2266.32,129.3,326.3,49.3,4,1
3496.2,154.8,555.4,72.8,6,1
2781.24,89.5,477.8,56.9,5,2
3622.0,135.8,624.7,64.4,5,2
1601.52,180.6,54.6,73.4,4,1
2497.74,187.7,245.9,84.8,4,1
2483.57,129.6,358.3,59.1,4,1
1603.03,193.8,37.5,75.3,4,1
1302.38,111.2,103.4,49.3,4,1
2744.71,128.5,388.4,75.2,5,2
2462.42,178.4,271.5,73.6,4,1
1649.82,158.9,114.2,61.9,4,1
2099.31,239.8,88.4,87.4,4,1
3704.2,176.1,547.4,90.0,5,1
2808.52,104.3,487.1,49.2,5,1
4720.67,168.6,793.1,97.1,5,1
1682.87,107.7,185.2,56.8,4,1
2899.41,125.4,461.7,61.2,5,1
1996.56,219.8,81.2,88.0,4,1
2785.0,221.0,277.0,88.1,4,1
2276.02,193.6,213.8,71.8,4,1
1330.27,137.1,57.8,61.2,4,1
4542.79,180.6,730.3,99.9,4,1
2027.11,150.8,237.4,52.7,4,1
2034.95,121.3,293.5,41.7,4,1
3621.34,141.4,588.7,77.9,5,2
2235.02,124.3,300.9,59.3,4,1
2180.7,158.6,229.4,69.8,5,1
2581.4,199.5,232.2,95.0,6,2
3258.27,129.5,540.2,64.4,6,2
3864.83,163.5,625.1,79.0,5,2
1673.16,159.6,122.1,60.7,4,1
2419.44,117.9,368.4,52.7,5,1
2251.28,153.0,274.0,60.4,4,1
3421.64,202.0,385.5,119.1,5,1
1922.6,176.8,155.6,65.9,4,1
2697.49,138.8,361.5,77.4,4,1
2781.85,205.5,296.9,85.8,4,1
3056.54,145.3,446.9,76.4,5,2
2592.39,96.3,437.7,50.7,4,1
1867.38,167.3,146.2,68.1,4,1
1550.35,113.9,162.6,49.4,5,1
1928.97,144.7,191.9,64.7,5,1
2372.57,95.7,374.4,54.7,6,2
3593.15,123.2,593.4,80.7,5,2
2413.78,109.6,383.0,49.3,5,1
3226.29,158.4,483.0,73.4,5,1
1335.2,132.3,79.8,54.1,4,1
2202.06,231.2,123.9,86.9,4,1
2624.35,218.5,217.0,98.1,5,1
2922.02,193.5,361.8,77.9,4,1
2846.73,202.1,315.4,86.3,4,1
1579.53,121.8,147.1,56.0,4,1
1915.38,198.0,111.3,75.3,4,1
2550.46,131.5,337.8,74.8,5,1
2192.64,164.3,249.9,59.5,4,1
2853.91,171.7,359.7,80.9,4,1
2487.63,174.7,276.4,75.9,4,1
2285.93,174.7,228.1,75.0,5,1
2847.44,177.7,276.3,114.6,6,2
2315.3,131.5,318.9,57.1,6,2
4055.09,159.5,651.9,89.9,6,2
3031.63,113.8,501.2,63.5,6,2
3055.63,173.6,414.6,78.1,5,1
2514.61,151.1,338.6,61.7,4,1
4195.26,167.5,640.7,106.9,6,1
1858.67,143.1,189.6,58.6,4,1
2187.22,88.0,346.3,50.0,5,2
2086.76,233.9,80.1,92.3,4,1
1968.21,130.3,224.8,60.8,4,1
3505.25,173.9,471.5,102.6,5,1
3212.65,166.7,465.6,75.9,4,1
3266.0,217.5,411.5,83.3,4,1
2758.94,126.4,426.0,61.0,5,1
2483.97,152.4,330.2,61.5,4,1
2908.11,215.9,304.1,92.0,4,1
1664.35,114.0,168.8,59.2,4,1
4043.29,166.3,603.9,107.0,6,2
2566.71,175.7,306.6,70.8,4,1
2750.13,102.5,450.3,59.9,4,1
1437.09,111.9,145.1,45.4,4,1
2604.2,182.6,303.2,73.5,4,1
3398.82,145.5,475.8,101.5,6,2
3292.09,147.9,489.4,82.5,4,1
2450.37,172.8,257.5,81.0,5,1
1393.09,135.1,91.4,54.1,4,1
3188.47,213.4,332.3,111.8,6,2
3312.61,210.3,433.6,81.9,4,1
2780.82,167.6,352.1,78.0,5,1
1849.34,195.9,93.5,76.9,4,1
2774.04,256.8,242.5,86.3,4,1
3397.2,161.8,490.4,87.6,4,1
4367.0,182.6,704.7,90.9,5,2
2578.12,128.1,343.3,76.9,5,1
2286.0,106.8,334.1,58.0,5,1
3110.38,183.1,333.2,116.2,5,2
2719.04,140.5,382.5,69.7,4,1
2363.93,158.1,259.4,77.1,4,1
2250.55,122.7,282.1,70.2,4,1
2022.89,155.3,222.7,56.8,4,1
3288.96,196.4,411.7,95.1,4,1
3103.69,158.6,450.1,74.3,5,2
3602.52,172.9,550.7,78.7,4,1
2311.04,139.4,266.2,76.5,4,1
2211.59,224.5,119.9,92.7,4,1
1795.68,187.6,95.4,73.7,4,1
2101.41,181.3,174.1,75.5,4,1
3381.61,153.7,465.7,100.4,5,2
2273.7,111.0,316.8,62.5,5,1
2653.83,132.7,403.4,56.6,4,1
2736.62,116.6,461.5,47.1,6,2
2395.16,115.9,367.5,51.3,5,1
2309.05,222.4,124.4,102.4,4,1
1358.36,129.2,111.3,44.0,4,1
2879.98,183.2,353.0,81.7,4,1
2953.35,122.3,446.7,75.3,5,2
2724.67,123.2,435.0,54.6,5,1
2816.03,156.8,388.8,70.4,6,1
2976.12,243.7,307.7,85.6,4,1
2564.32,259.1,185.6,87.3,4,1
2789.93,112.3,442.0,63.6,5,2
1280.94,121.2,91.3,47.9,4,1
2119.01,235.2,72.0,98.9,4,1
1914.0,229.9,22.0,100.7,4,1
1707.2,138.6,162.1,56.1,4,1
2625.18,109.7,389.2,70.0,5,2
2319.98,171.2,236.0,76.8,5,2
2455.88,156.8,296.1,71.6,5,1
2760.23,176.6,351.4,72.0,4,1
2099.01,167.4,207.0,66.8,4,1
3597.82,136.2,559.9,90.4,5,2
3685.88,252.1,463.1,91.7,4,1
2557.15,136.6,314.9,83.4,5,2
2259.81,88.9,380.0,42.7,5,2
1680.2,97.4,205.0,52.3,5,1
2513.57,156.2,320.4,67.5,4,1
1678.63,96.4,212.7,49.1,4,1
3490.29,118.2,587.6,74.1,5,2
2785.65,133.1,408.0,69.0,5,1
2199.32,115.0,296.3,61.6,5,1
2133.89,110.3,297.0,56.1,5,1
2755.71,167.8,371.1,66.7,4,1
1249.6,124.1,79.8,48.2,4,1
1625.07,165.1,87.7,68.2,4,1
2739.4,163.5,305.7,95.9,5,2
2551.64,97.1,401.1,62.1,5,2
1771.23,112.5,182.5,65.7,4,1
2448.4,118.7,361.4,58.7,5,1
2852.31,140.7,442.1,57.9,5,1
1645.27,121.2,176.1,50.6,4,1
1902.34,127.5,190.9,69.9,4,1
2461.57,214.3,229.0,76.5,4,1
2550.94,138.8,358.7,62.4,4,1
1884.57,145.9,202.5,54.5,4,1
3017.74,184.5,392.4,78.9,5,2
2259.7,118.0,335.4,49.6,5,1
2179.39,113.6,314.4,51.9,6,2
1691.64,92.1,229.3,45.1,4,1
4141.67,170.1,611.7,112.7,5,2
1932.56,133.0,224.3,55.9,4,1
2114.22,192.5,164.8,76.1,4,1
2470.28,106.2,377.7,59.4,5,1
1866.18,115.2,241.0,49.0,4,1
3150.75,228.3,349.1,93.5,4,1
3869.82,176.9,600.9,84.3,4,1
2235.32,162.3,234.6,71.9,4,1
1813.44,229.2,32.1,85.4,4,1
3460.74,165.5,460.5,106.3,5,2
3159.54,240.0,329.5,97.9,4,1
2897.14,216.1,318.6,84.2,4,1
2000.96,206.0,114.4,79.9,4,1
1856.43,130.2,174.1,71.0,4,1
2444.96,134.1,315.8,71.7,4,1
2421.02,154.6,316.1,59.8,4,1
4666.87,183.7,788.5,86.4,5,2
3144.77,162.3,452.0,76.4,4,2
2494.01,107.3,375.7,62.4,5,2
2746.65,217.7,267.0,89.8,4,1
3525.06,153.9,531.0,87.3,5,2
2835.25,184.6,331.2,85.8,4,1
2616.89,164.3,324.5,73.5,5,1
3843.95,156.7,643.3,71.6,6,1
3804.76,149.4,569.4,103.3,5,2
4121.79,194.0,611.9,99.8,5,2
3254.68,147.1,506.2,71.3,5,1
1714.93,189.0,70.5,75.2,4,1
1616.01,114.8,193.0,42.7,4,1
2782.89,251.4,212.0,103.3,4,1
1895.8,93.9,236.2,63.9,6,1
2774.1,200.8,319.8,76.9,5,1
3059.25,240.8,323.7,89.0,4,1
2210.18,189.1,192.1,76.1,4,1
3253.08,118.2,511.2,81.7,5,2
4243.2,212.2,632.3,96.2,4,1
2659.66,124.6,366.3,77.3,5,2
1826.97,196.9,76.4,81.5,4,1
2229.78,110.4,339.0,48.0,4,1
3409.4,147.6,531.3,77.1,5,2
3145.87,147.0,472.4,74.2,5,2
1756.93,88.3,232.0,52.9,5,1
2603.96,236.6,227.9,82.9,4,1
1974.95,132.5,232.4,57.3,4,1
2867.09,155.9,331.5,101.9,5,2
1962.49,151.2,209.3,57.8,4,1
2754.18,128.1,423.6,60.8,5,1
4047.81,208.0,528.9,122.3,6,2
1622.78,181.9,40.4,81.5,4,1
1475.84,154.5,71.5,63.5,4,1
1325.06,129.7,75.3,56.2,4,1
2773.93,156.6,360.4,78.5,4,2
2731.84,198.4,307.8,78.6,4,1
2816.1,240.2,261.2,90.1,4,1
2647.17,102.8,434.7,55.2,5,1
3204.81,188.0,387.5,100.3,4,2
3812.19,168.4,588.8,87.0,5,1
2342.56,216.5,169.4,88.8,4,1
2892.21,113.4,442.8,74.1,5,2
1537.29,135.5,124.9,55.0,4,1
3198.61,128.0,520.4,67.2,5,1
2322.53,124.4,324.1,58.7,4,1
1499.53,129.9,128.6,51.7,4,1
3237.88,110.1,586.7,50.1,5,2
2767.07,106.4,454.6,58.1,5,1
2086.9,194.1,132.4,86.7,4,1
3732.78,176.3,561.3,86.9,4,1
3408.92,217.1,363.7,120.7,6,1
2490.22,146.5,335.4,62.5,4,1
3318.98,135.8,551.1,63.5,6,1
2737.82,97.2,477.5,48.8,5,1
2869.87,150.3,411.6,69.1,5,1
1789.92,202.5,51.6,85.9,4,1
2518.96,136.4,299.0,86.4,5,2
1938.42,119.8,229.5,60.1,5,1
1848.99,188.2,98.0,78.2,4,1
2252.8,143.7,274.8,64.3,4,1
1516.58,94.8,178.4,47.1,4,1
2027.7,138.4,222.1,65.1,5,2
2978.88,242.7,290.6,94.0,4,1
3173.17,158.8,476.0,70.4,4,1
4267.56,188.4,606.9,120.7,5,2
1383.84,158.0,50.1,61.3,4,1
2050.49,222.4,85.4,91.0,4,1
2299.43,216.0,144.3,95.4,4,1
2968.12,140.2,430.7,76.1,5,1
3387.65,206.4,442.4,88.1,5,2
2638.18,198.1,286.7,77.7,4,1
2189.81,131.3,234.6,80.7,5,1
2295.72,164.7,208.7,89.2,5,2
1865.15,109.5,232.4,55.3,4,1
1514.4,149.9,83.1,64.7,4,1
2327.5,100.8,377.1,46.2,4,2
4045.21,170.4,612.4,101.6,5,2
1661.35,97.1,203.9,50.8,4,2
1977.8,106.0,262.7,55.9,5,2
3185.34,190.0,406.7,88.7,4,1
3893.45,196.7,573.3,90.4,4,1
3124.78,138.6,460.8,80.8,5,2
3515.67,218.5,447.1,94.8,4,1
3064.56,118.5,522.1,55.8,5,2
2764.1,149.5,358.7,81.3,5,2
2969.85,177.8,363.9,89.2,4,1
2310.28,193.5,197.9,82.7,4,1
2174.98,86.7,329.2,56.8,5,1
2996.94,137.6,455.9,69.2,4,2
3679.49,193.7,551.4,77.6,5,1
2753.56,117.3,453.4,52.3,5,2
3136.74,161.1,418.3,91.0,4,1
3115.72,108.6,541.0,57.5,5,2
2389.29,173.1,272.1,67.6,4,1
2656.81,164.0,345.4,68.8,4,1
1828.78,218.0,67.3,76.4,4,1
2360.6,138.3,305.3,65.1,5,1
2583.19,196.5,233.8,95.8,4,1
2366.23,109.8,353.5,57.0,5,2
2474.94,215.7,188.1,95.5,4,1
1611.22,105.0,204.2,41.6,4,1
2010.06,137.7,217.7,65.4,4,1
3836.66,214.2,492.9,112.0,6,2
1732.39,108.3,206.0,52.8,4,1
1635.43,181.4,67.8,71.0,4,1
1279.98,124.4,100.5,42.2,4,1
3025.23,215.2,354.4,83.0,4,1
2278.93,180.2,210.2,79.7,4,1
2745.92,183.2,334.5,75.1,4,1
3809.0,134.8,636.8,80.3,5,2
1611.17,89.0,200.4,50.4,4,1
2643.88,145.0,354.8,71.6,5,1
3272.38,165.2,439.3,94.9,6,2
3070.88,135.4,490.6,63.0,4,1
3429.05,233.3,432.5,85.1,4,1
1675.27,111.1,199.9,47.9,4,1
2709.62,175.9,336.3,73.4,4,2
2393.88,175.7,260.1,72.3,4,1
4662.23,192.8,683.7,128.5,6,2
2378.03,180.6,227.6,82.8,4,1
2964.84,228.9,274.7,105.6,5,1
2535.32,136.8,340.3,69.6,4,1
1881.63,206.8,78.6,82.2,4,1
2177.09,207.3,161.9,77.8,4,1
3511.02,170.7,486.2,98.2,5,1
3145.38,158.6,482.2,64.7,5,1
1124.76,114.5,67.4,44.1,4,1
2953.83,102.9,496.0,62.0,6,2
2329.18,216.6,147.3,97.1,4,1
2377.69,114.5,335.9,64.0,5,1
3880.04,161.4,575.7,103.5,6,2
2564.58,182.3,287.6,76.1,4,1
2299.89,89.5,354.1,58.4,6,2
3269.86,152.2,505.5,71.0,4,1
2404.35,123.4,324.3,68.2,5,1
3070.06,132.2,463.1,76.5,4,1
1773.2,141.2,175.4,56.3,4,1
1868.88,189.9,97.1,80.1,4,1
2509.92,159.6,268.0,88.8,5,1
2599.77,106.6,411.4,58.7,6,2
1965.55,100.0,255.9,60.2,5,2
1921.38,109.9,269.7,44.8,4,1
2345.68,151.2,309.7,55.8,4,1
3505.76,181.8,485.6,92.9,4,1
1554.71,99.5,172.4,51.9,5,1
2420.64,177.1,252.6,78.0,5,1
2596.66,127.5,376.7,64.4,5,2
3032.13,153.3,428.9,78.1,5,1
2827.47,172.7,354.9,79.7,5,1
2530.46,191.0,218.7,99.1,4,1
2537.39,144.4,347.9,63.1,4,1
2734.62,184.8,258.0,107.0,4,1
3386.66,157.7,449.7,106.3,6,2
3345.85,144.7,526.5,73.5,6,2
2694.88,153.9,348.2,76.3,4,1
3752.95,149.9,575.4,94.6,6,2
1480.18,97.4,177.8,42.2,5,1
1560.08,156.3,102.7,58.2,4,1
3005.61,177.7,367.4,91.7,5,1
2100.25,116.1,262.9,64.9,5,2
2692.62,128.3,424.3,53.6,4,1
3034.54,98.1,512.2,65.9,5,2
2873.01,190.4,348.9,79.5,4,1
2200.99,106.8,316.9,56.3,5,2
2210.57,127.5,290.4,59.9,5,2
2071.01,98.2,320.8,43.9,5,2
2257.21,104.6,310.4,66.4,5,2
3214.83,170.9,441.3,85.1,5,2
3622.75,224.9,449.8,102.6,4,1
2455.42,107.0,387.1,53.2,5,1
2535.84,142.7,278.1,94.7,6,2
2858.33,174.3,330.3,93.3,4,1
2183.65,178.8,211.9,69.0,4,1
1963.27,114.7,249.4,56.3,4,1
2416.09,157.2,252.2,86.5,4,1
3400.28,152.3,527.0,75.9,5,2
2755.06,210.8,184.6,130.4,5,2
3298.11,137.7,543.8,63.6,5,2
3838.34,131.9,654.2,77.1,5,1
3186.5,187.5,369.5,106.5,5,2
3376.18,159.8,478.2,91.6,5,1
3286.65,168.1,417.0,105.1,5,2
2222.96,120.8,273.5,71.7,5,2
3596.04,149.3,574.4,77.9,6,2
3391.62,160.3,517.7,75.5,5,2
2254.96,150.8,277.5,60.2,4,1
4191.86,183.6,631.0,103.7,5,2
2227.35,172.4,235.2,66.3,4,1
2543.64,176.6,278.0,80.6,4,1
2746.21,105.0,442.7,61.7,5,1
3160.85,163.2,461.5,73.5,4,1
1571.28,103.3,176.7,50.1,5,1
2536.36,168.6,311.6,68.4,4,1
2604.82,126.5,383.3,62.8,4,1
2488.88,130.1,356.3,60.4,5,1
1662.96,227.3,5.0,81.5,4,1
3442.12,130.6,565.4,73.1,6,2
2418.1,87.2,410.9,47.3,5,1
2236.5,109.8,316.1,59.2,5,1
3628.52,195.9,476.3,104.4,5,1
3676.04,144.0,613.8,71.7,5,2
