gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks
1,50,160,58.3,26.1,3,1,-7,15
1,49,167,94.1,24.4,1,2,8,8
1,39,181,60.4,16.2,5,0,0,13
0,58,193,91.6,24.1,4,1,-4,11
0,33,156,52.8,12.0,3,2,5,5
1,54,155,107.9,24.5,2,1,-2,15
1,19,159,82.0,28.3,4,1,-6,11
1,24,182,79.1,26.9,5,2,8,4
0,58,186,91.0,10.9,1,1,-7,9
0,48,192,93.7,29.7,1,2,5,11
1,36,183,63.7,20.9,3,2,6,14
1,28,187,66.2,20.6,4,1,-8,14
0,49,165,95.1,16.5,2,0,0,14
0,60,178,82.4,0.0,5,1,-6,12
1,20,157,62.8,15.4,1,0,0,10
0,42,180,50.2,28.1,4,0,0,5
0,35,187,86.8,22.1,5,1,-7,5
0,49,170,61.3,14.3,1,2,3,12
0,30,193,63.0,20.6,5,1,-4,6
0,49,155,57.8,10.5,5,0,0,4
1,23,200,64.7,25.8,4,0,0,16
1,59,162,57.1,22.1,1,0,0,16
0,28,194,82.4,0.0,4,0,0,16
0,36,161,55.1,0.0,1,2,3,16
1,20,151,52.3,0.0,4,1,-7,10
1,42,186,54.0,22.8,3,0,0,12
1,53,194,55.7,27.7,2,0,0,10
1,46,196,88.2,24.5,1,2,2,13
0,44,172,103.2,21.5,2,2,3,9
0,33,180,94.6,18.2,5,1,-2,6
0,30,157,86.2,15.3,2,2,3,4
1,27,157,90.4,12.7,1,1,-3,12
0,54,192,67.0,18.0,1,0,0,8
0,36,193,107.5,0.0,4,2,7,12
1,19,188,79.3,16.3,3,1,-8,8
0,53,192,82.7,11.0,5,0,0,7
0,59,179,83.5,0.0,3,0,0,12
1,42,199,96.0,16.9,5,2,5,9
1,49,195,50.9,18.1,4,0,0,6
0,20,192,52.7,24.7,2,0,0,14
0,42,171,103.5,21.1,1,0,0,16
0,41,169,81.5,26.4,2,1,-4,12
1,34,195,61.8,26.2,4,2,2,15
1,54,156,57.7,29.8,4,2,7,12
0,60,186,85.6,28.3,3,1,-6,16
1,19,184,82.4,19.5,5,0,0,16
1,42,166,78.4,25.0,4,0,0,15
0,22,184,105.4,23.5,1,1,-2,13
0,51,173,109.2,27.0,3,2,6,14
1,54,155,75.3,23.3,2,0,0,4
0,37,156,70.4,0.0,2,0,0,14
1,45,152,91.8,0.0,1,1,-2,13
1,35,173,89.8,22.0,1,2,6,5
0,40,183,55.8,21.8,4,2,2,6
1,58,190,104.0,0.0,2,2,4,6
0,43,151,74.2,27.9,1,2,3,8
1,50,163,88.7,0.0,5,0,0,7
1,32,197,97.1,28.0,2,0,0,5
1,46,190,108.6,13.1,4,0,0,16
0,52,186,65.2,18.2,2,2,7,8
0,21,168,108.8,23.4,5,0,0,16
1,45,165,82.3,0.0,3,2,2,9
0,18,178,106.9,17.5,1,1,-3,15
1,27,190,50.2,23.2,1,1,-6,11
1,34,192,63.8,0.0,4,0,0,16
0,48,184,57.0,20.3,4,2,4,10
0,30,197,104.9,21.6,5,2,3,4
0,22,191,76.4,21.0,5,0,0,11
1,28,154,61.4,21.1,1,2,6,7
1,41,176,76.9,10.0,2,2,7,7
0,22,172,86.5,24.1,1,1,-4,10
0,46,196,105.3,21.4,3,2,6,10
0,41,155,67.9,13.9,4,1,-5,16
1,55,176,56.1,14.0,3,1,-4,8
0,19,166,60.8,24.4,1,1,-2,6
0,50,185,87.7,19.5,5,1,-8,16
0,57,179,62.5,17.3,5,2,6,16
1,20,167,55.7,15.3,5,1,-2,14
0,45,199,50.4,26.6,4,2,4,5
1,46,177,85.3,25.7,5,1,-3,10
1,19,187,88.7,21.3,5,0,0,4
1,29,194,51.5,13.2,2,0,0,14
1,56,189,77.7,14.7,4,1,-5,10
1,18,180,56.4,11.6,5,2,3,8
0,52,190,52.4,0.0,5,0,0,11
1,41,195,110.0,24.1,4,1,-3,7
0,28,170,89.7,20.7,5,2,5,6
0,50,173,58.4,0.0,4,2,4,12
1,52,151,89.2,18.6,4,1,-7,13
1,60,184,51.5,15.3,1,0,0,15
0,31,185,71.1,16.0,3,2,2,12
0,45,164,52.7,17.5,2,1,-8,14
0,41,169,62.0,17.9,5,0,0,16
0,33,177,96.7,13.8,1,1,-8,9
0,47,156,59.5,27.5,5,1,-2,4
0,54,183,79.3,15.6,4,0,0,11
0,47,177,76.0,27.4,2,1,-3,8
1,41,194,94.3,22.6,5,2,2,5
0,25,171,50.3,12.4,3,1,-3,12
0,21,158,76.7,0.0,5,1,-4,11
1,31,183,78.2,22.8,2,2,7,15
1,28,156,64.6,19.4,1,1,-8,12
1,34,192,100.4,23.8,3,2,6,10
0,56,173,58.5,11.5,4,1,-4,10
0,18,184,94.8,24.1,3,0,0,11
0,52,200,63.2,0.0,5,2,4,7
1,25,170,88.7,19.2,4,0,0,5
0,18,180,79.0,17.8,1,1,-2,8
0,45,173,53.7,0.0,5,0,0,10
1,48,166,65.4,24.7,3,1,-5,11
0,35,191,77.1,0.0,2,2,2,8
1,27,185,108.9,17.6,4,1,-3,8
1,43,164,66.2,26.7,1,2,4,8
1,36,186,109.8,14.3,4,1,-4,14
0,54,153,97.5,18.9,1,0,0,5
1,23,152,74.9,0.0,1,1,-4,13
1,23,196,91.1,28.7,4,1,-7,11
1,35,171,107.3,0.0,2,2,5,16
1,60,200,62.2,16.9,3,1,-5,6
0,52,193,59.6,11.3,1,0,0,6
0,40,185,65.0,25.6,5,1,-6,12
0,18,181,73.2,0.0,5,2,5,15
0,42,195,85.5,25.1,5,2,8,16
0,32,170,71.4,26.0,5,0,0,9
0,31,151,62.0,12.0,3,0,0,14
1,33,181,92.3,11.3,2,0,0,14
1,22,182,82.5,19.8,5,0,0,4
1,59,177,65.8,27.8,3,1,-8,9
0,58,152,83.8,11.3,4,1,-4,13
0,40,191,96.5,17.5,3,2,7,6
1,30,178,77.2,16.7,1,2,4,13
1,42,178,74.5,15.4,3,1,-6,7
1,48,194,78.4,12.3,3,1,-4,9
1,29,185,59.5,20.1,5,0,0,4
0,44,171,108.4,10.4,3,2,5,11
0,54,155,98.1,16.9,2,2,8,14
1,52,190,82.2,23.5,5,1,-2,12
0,54,176,94.7,21.9,3,0,0,7
0,29,155,74.7,22.2,5,2,8,15
0,18,164,94.9,21.9,1,1,-4,6
1,48,150,88.1,24.3,4,1,-7,8
1,48,168,67.8,15.1,2,1,-7,15
0,35,168,55.8,20.2,4,1,-3,5
1,55,161,65.9,22.3,1,0,0,5
0,42,166,71.4,18.8,5,1,-8,6
1,26,199,75.1,29.2,3,2,3,12
1,54,181,107.6,15.6,2,0,0,10
1,36,176,109.5,28.2,3,0,0,16
0,22,169,82.2,14.0,1,0,0,8
0,50,173,95.1,14.0,1,1,-6,6
0,20,188,69.0,26.0,3,0,0,8
0,45,182,105.3,0.0,3,1,-2,8
1,38,158,56.7,22.2,5,1,-7,5
0,57,175,78.2,20.1,3,1,-6,10
0,41,187,72.6,21.6,2,2,2,10
0,38,191,98.1,11.9,3,2,7,9
1,30,183,74.6,13.1,3,1,-5,15
0,30,150,65.2,14.1,4,2,7,11
1,40,171,58.3,11.0,3,0,0,11
0,29,183,53.7,22.9,3,0,0,14
0,21,181,89.5,12.4,2,2,6,6
0,32,195,105.9,0.0,5,0,0,5
0,20,170,78.1,21.8,3,2,2,16
1,52,174,77.8,26.0,5,0,0,7
1,36,156,50.1,21.7,1,1,-5,9
0,48,174,57.1,25.8,2,2,8,11
1,21,154,68.4,21.3,1,1,-4,14
1,49,162,81.7,12.3,4,0,0,13
0,21,176,88.3,21.0,5,1,-7,8
0,36,184,87.8,15.5,3,2,5,12
0,37,160,69.5,17.8,2,1,-2,15
0,52,180,50.1,26.0,1,2,2,10
1,41,188,84.9,26.7,1,0,0,10
1,20,184,56.4,11.7,4,2,4,10
0,33,196,99.4,21.7,3,2,4,4
1,55,178,72.0,29.8,5,2,6,5
1,46,167,83.5,0.0,1,0,0,4
1,37,167,78.9,18.7,3,2,3,6
1,34,190,79.0,19.2,2,0,0,13
1,54,174,95.4,17.8,4,1,-7,14
1,46,157,54.0,15.4,1,2,2,4
1,57,181,96.2,28.1,2,2,6,16
1,25,174,70.8,14.5,1,1,-4,15
1,42,164,85.0,14.5,5,2,5,8
1,36,157,69.2,18.5,5,1,-8,8
1,56,168,76.4,28.5,2,0,0,10
1,57,191,53.5,25.6,5,0,0,10
0,57,167,54.5,22.1,1,1,-7,7
1,33,175,87.5,19.8,3,0,0,10
1,51,179,64.0,17.5,2,1,-6,11
1,25,194,101.5,0.0,4,1,-4,9
0,51,181,52.7,0.0,3,0,0,16
1,39,159,88.4,19.3,4,2,4,6
1,18,165,96.1,20.7,5,1,-5,13
1,32,200,91.6,13.6,3,1,-8,16
0,35,165,91.9,29.4,5,0,0,16
0,43,167,102.3,18.5,4,2,5,9
0,36,184,88.9,21.4,2,1,-3,5
1,49,176,94.8,28.3,4,2,3,16
1,19,159,95.1,0.0,4,0,0,15
1,60,151,91.3,15.0,4,0,0,7
1,60,153,84.2,21.7,3,0,0,10
0,58,189,82.2,22.3,1,2,3,7
0,22,193,106.8,29.2,1,0,0,16
0,22,163,80.7,28.8,5,0,0,16
0,54,195,69.4,21.5,3,0,0,8
0,47,190,93.0,18.6,1,2,3,15
0,43,163,65.6,0.0,3,1,-7,11
0,39,178,54.8,19.5,4,1,-6,7
0,50,154,65.7,29.1,1,2,5,10
0,50,199,91.6,24.9,2,0,0,15
0,56,182,91.4,13.7,1,2,7,9
1,58,161,57.3,17.1,2,0,0,7
0,37,157,76.9,17.2,5,2,2,15
1,58,196,65.5,24.1,1,2,8,4
0,29,164,65.3,29.4,5,0,0,6
1,48,154,75.5,20.1,4,1,-3,14
1,22,180,75.2,0.0,4,0,0,4
1,25,168,88.2,21.6,2,2,8,16
1,50,182,77.8,12.5,4,0,0,15
1,32,151,62.5,28.3,2,1,-2,9
0,27,167,101.0,27.8,1,2,3,4
1,35,156,53.3,12.2,2,1,-5,4
1,21,152,55.0,24.1,1,2,2,9
1,48,173,75.2,0.0,5,1,-8,16
1,44,194,109.2,21.9,3,2,6,6
1,45,198,60.8,16.2,1,2,8,15
0,47,175,93.8,24.6,2,1,-2,10
1,39,190,97.9,26.7,5,1,-5,12
1,52,191,73.5,24.2,5,0,0,15
0,23,197,72.4,13.9,3,2,3,10
1,43,192,82.2,24.8,1,1,-2,8
1,49,165,86.0,21.4,2,2,6,13
1,53,156,79.5,11.2,5,2,7,11
0,60,190,60.4,12.9,5,0,0,10
1,25,157,68.9,19.0,3,2,2,11
1,46,156,87.9,22.7,3,2,4,13
1,35,173,64.6,12.7,3,1,-4,8
1,38,183,81.9,13.6,2,0,0,4
0,54,186,59.6,0.0,2,1,-2,14
0,22,192,103.0,28.8,1,0,0,8
0,56,196,68.5,0.0,4,2,4,4
0,59,157,54.9,27.5,1,0,0,4
0,50,172,54.4,14.5,2,1,-2,11
1,49,180,66.1,28.3,1,2,7,6
0,51,195,50.7,20.9,3,2,7,5
1,39,168,71.1,12.7,2,1,-7,14
0,35,152,98.5,21.8,1,2,6,13
1,28,168,65.9,19.2,2,0,0,7
1,31,158,97.6,21.6,2,1,-2,14
1,21,178,95.4,27.8,1,0,0,12
1,40,160,51.1,0.0,4,1,-3,5
0,57,167,71.1,26.5,3,0,0,12
1,29,182,88.7,18.2,4,1,-7,7
1,29,173,53.3,0.0,3,0,0,5
0,30,163,58.3,18.4,2,1,-7,15
1,18,160,97.8,24.2,1,0,0,8
1,49,155,77.4,23.8,4,2,7,8
0,35,172,51.3,13.6,1,1,-7,8
1,18,200,85.6,13.6,3,0,0,7
0,41,176,98.8,0.0,5,1,-6,16
0,45,178,96.7,12.2,4,2,8,16
0,21,186,66.8,13.8,2,2,2,16
1,42,154,79.5,17.2,3,2,6,8
0,60,150,90.3,0.0,3,2,5,10
1,58,193,56.5,16.0,3,2,7,15
1,49,158,92.6,0.0,4,1,-7,14
1,29,166,88.1,0.0,3,0,0,10
1,30,191,53.4,20.1,2,1,-4,16
0,41,186,69.6,18.1,2,1,-8,12
1,39,194,63.9,18.7,2,2,5,14
0,55,181,95.7,0.0,4,0,0,9
1,38,150,58.9,24.8,1,0,0,11
1,35,164,89.5,28.5,3,1,-8,4
1,60,195,92.3,21.2,3,0,0,5
0,31,153,86.3,20.5,5,1,-4,5
0,59,175,70.5,26.9,4,0,0,13
0,26,177,50.9,26.9,3,2,8,6
0,46,167,71.4,17.5,1,2,5,5
0,27,156,106.8,21.3,2,2,7,15
0,54,175,78.6,17.1,3,1,-6,8
0,59,170,80.9,0.0,5,2,8,14
1,37,168,98.6,15.0,5,1,-3,9
0,32,154,71.7,15.0,4,0,0,15
1,57,177,76.7,0.0,1,1,-8,11
0,30,196,79.0,25.1,5,1,-5,8
1,27,150,86.2,11.1,1,0,0,13
0,19,189,62.0,21.5,2,0,0,4
0,49,200,63.9,12.0,2,0,0,4
1,23,175,108.9,26.0,3,2,8,7
0,36,164,79.2,11.9,2,2,8,14
1,26,163,65.6,21.3,5,1,-7,8
0,48,189,83.7,0.0,5,2,6,6
0,23,155,81.3,0.0,1,0,0,15
1,43,159,51.1,0.0,1,0,0,10
0,41,154,65.8,26.6,2,0,0,15
0,25,158,88.0,27.8,2,1,-7,11
1,34,152,99.1,29.8,1,2,7,15
0,34,155,74.6,13.6,4,2,3,6
1,39,187,92.3,20.9,2,0,0,6
0,42,156,58.6,12.2,2,2,8,10
0,36,180,73.7,14.1,1,1,-6,10
1,43,183,81.0,10.5,3,1,-6,14
1,42,196,66.5,0.0,5,1,-2,4
1,45,197,67.1,0.0,3,0,0,5
1,21,183,82.1,25.3,1,2,2,12
1,18,189,54.3,15.9,3,2,7,5
1,42,150,60.7,26.8,5,0,0,12
1,51,152,98.1,21.0,1,1,-2,4
0,30,150,61.4,14.3,1,2,3,12
0,20,176,95.3,14.6,4,2,7,8
0,57,186,100.8,11.1,4,2,3,15
1,37,156,68.3,0.0,5,2,8,13
0,46,150,50.3,18.1,3,2,6,7
1,40,157,57.5,29.7,5,2,7,7
1,36,187,101.8,18.8,4,1,-4,4
0,41,193,59.9,23.4,5,0,0,15
0,33,178,66.3,24.6,4,1,-5,13
0,27,172,101.8,27.5,2,2,3,15
1,35,197,75.9,27.6,5,1,-3,12
1,49,164,90.4,0.0,1,2,6,7
1,25,165,62.7,19.1,3,2,6,11
0,29,185,69.7,10.7,1,1,-5,12
0,54,189,80.7,21.2,2,0,0,8
1,22,194,59.1,16.5,3,0,0,5
0,32,162,58.5,24.6,5,2,2,13
0,36,194,77.1,15.6,4,0,0,15
0,25,163,57.2,12.7,3,0,0,13
1,42,168,99.7,20.9,4,1,-2,16
1,47,150,69.9,27.0,5,1,-5,9
0,42,159,98.0,29.9,5,1,-7,5
1,36,169,85.8,18.4,4,0,0,12
1,52,163,84.2,24.6,4,2,2,9
0,27,195,104.7,14.8,1,1,-7,7
1,24,197,62.4,0.0,1,0,0,6
1,39,178,50.4,15.0,5,2,7,8
1,42,152,53.2,27.0,3,0,0,7
1,58,152,56.6,15.0,2,1,-4,13
0,60,164,72.8,25.8,3,0,0,11
1,25,176,100.4,21.1,3,2,7,16
1,37,176,104.4,0.0,3,1,-7,11
1,44,182,104.9,11.3,1,1,-5,4
1,45,183,93.8,14.6,2,1,-7,4
0,58,161,100.8,22.7,4,1,-2,4
0,27,193,94.9,17.1,2,0,0,6
0,41,195,83.3,20.0,3,1,-7,8
0,54,194,70.2,16.6,1,0,0,10
0,33,194,52.7,19.8,4,1,-6,16
0,41,156,79.4,22.7,1,2,4,11
1,45,154,61.2,11.2,1,1,-3,4
1,34,183,82.3,26.4,5,0,0,10
0,30,152,71.8,14.0,2,2,2,5
1,32,194,108.9,17.6,5,0,0,14
0,38,186,85.1,23.4,2,1,-7,13
0,40,185,74.8,29.5,2,1,-8,5
1,18,171,63.1,11.2,4,1,-3,15
0,46,162,70.9,16.4,1,1,-8,10
0,24,182,82.0,24.2,1,2,5,9
0,54,153,104.9,29.4,3,1,-4,4
1,43,174,50.3,20.2,1,0,0,14
0,41,170,104.4,28.1,4,0,0,9
1,19,168,67.7,0.0,1,2,8,5
1,21,180,53.4,16.1,4,1,-6,8
0,56,191,76.0,20.5,2,0,0,6
1,59,160,68.7,16.1,3,1,-5,4
0,58,150,109.2,22.2,4,2,8,13
1,47,195,96.4,19.3,5,1,-3,14
1,47,199,101.6,0.0,5,2,2,15
0,51,191,84.5,23.4,1,2,8,12
1,18,189,67.5,17.8,4,2,3,5
0,39,174,105.9,14.8,2,0,0,13
0,58,192,64.6,10.5,1,1,-3,14
0,56,166,77.1,0.0,5,0,0,4
1,29,178,101.9,0.0,3,0,0,6
0,33,154,76.5,0.0,3,1,-5,9
1,47,176,90.1,10.7,3,2,5,15
1,59,177,73.3,0.0,4,0,0,11
0,50,160,54.6,26.4,5,2,2,16
1,22,161,85.3,18.3,1,0,0,11
1,32,169,69.3,29.5,4,1,-7,13
1,42,164,68.0,27.2,1,2,2,8
1,21,184,88.7,0.0,3,0,0,12
0,58,169,51.7,28.8,5,1,-2,16
0,18,184,101.5,15.2,4,0,0,11
1,32,192,64.0,0.0,1,2,8,10
1,36,181,73.6,16.8,4,0,0,16
0,36,179,78.6,24.5,1,2,5,16
1,60,194,84.5,0.0,3,2,5,9
0,47,179,101.1,29.1,3,1,-3,8
0,52,195,55.6,23.4,2,2,2,16
0,47,156,55.1,0.0,4,1,-7,12
1,47,200,56.4,0.0,5,1,-8,12
1,53,163,100.6,19.5,4,0,0,5
0,56,150,74.1,18.0,4,0,0,10
1,40,176,90.1,0.0,4,1,-3,5
0,54,157,108.2,20.2,1,0,0,11
1,22,195,77.5,26.9,2,2,6,7
0,44,195,52.7,0.0,5,1,-2,8
1,37,173,108.6,29.7,3,2,6,11
0,39,179,101.2,29.0,2,0,0,6
0,22,180,99.5,11.6,3,0,0,10
0,38,165,64.3,12.7,3,0,0,8
1,41,170,55.2,11.3,4,2,6,6
0,32,180,54.9,21.2,4,0,0,8
0,28,161,96.4,15.7,2,2,6,11
0,43,161,50.4,12.6,2,1,-5,14
1,49,171,59.9,0.0,4,2,8,5
0,20,200,81.7,0.0,4,0,0,6
1,50,179,83.2,29.7,2,0,0,13
0,25,167,63.4,29.3,3,0,0,16
1,26,188,103.9,0.0,4,1,-5,16
1,31,191,82.3,13.4,4,2,4,10
0,31,164,80.2,0.0,2,1,-6,10
0,34,183,83.8,25.4,4,0,0,4
0,20,162,57.8,15.4,2,0,0,5
1,58,164,67.0,11.3,5,2,5,11
1,55,186,97.1,25.5,1,0,0,15
0,57,195,66.5,12.0,5,0,0,16
0,45,158,57.7,28.2,5,1,-5,14
0,59,163,100.2,11.5,1,1,-5,7
0,39,183,87.3,27.9,1,2,7,16
0,49,167,98.1,15.3,4,2,8,16
1,41,161,102.3,26.3,3,0,0,14
1,57,167,82.6,27.4,3,1,-6,11
1,36,166,70.7,12.4,2,2,3,4
0,45,164,98.9,0.0,4,1,-8,7
0,18,160,62.9,10.9,2,0,0,6
1,45,186,80.8,25.8,5,2,8,13
1,21,183,100.8,26.8,3,2,5,13
0,56,167,109.8,11.0,2,0,0,15
1,57,188,81.3,0.0,3,2,7,4
1,36,188,77.5,0.0,1,0,0,12
0,18,181,50.5,0.0,2,0,0,13
1,39,160,104.3,20.7,1,1,-8,6
1,18,190,76.1,24.0,5,2,5,9
1,55,156,97.5,0.0,4,2,2,15
1,49,158,86.4,12.8,5,0,0,9
1,22,199,93.6,19.0,3,2,8,9
1,27,199,94.2,0.0,3,1,-4,14
0,37,156,80.1,19.6,5,0,0,7
0,53,189,55.5,14.2,3,0,0,15
1,53,171,84.5,14.9,4,1,-6,13
0,37,164,53.1,25.7,1,1,-6,5
0,45,185,58.9,28.7,4,1,-7,9
0,21,192,97.1,23.8,4,0,0,9
1,31,199,81.9,27.9,1,2,8,11
0,21,165,54.1,20.4,5,2,3,16
1,56,158,100.9,0.0,3,1,-7,7
1,36,171,61.8,21.4,3,0,0,7
1,44,176,109.6,18.2,3,1,-6,8
0,22,183,104.6,29.1,2,0,0,16
0,35,194,57.6,0.0,1,1,-3,9
0,36,188,51.5,13.7,3,0,0,4
0,59,157,57.6,18.0,3,0,0,10
1,18,174,66.5,0.0,2,2,3,7
1,51,197,83.4,11.2,1,2,7,13
0,53,157,67.6,16.9,4,2,3,5
0,24,161,80.9,27.5,2,0,0,14
0,33,194,59.8,12.7,4,1,-5,5
0,47,153,73.1,19.3,2,1,-5,4
1,58,173,109.8,24.4,2,0,0,6
0,49,181,73.0,27.7,3,0,0,12
0,45,163,50.4,26.4,2,0,0,14
1,33,186,54.5,15.6,4,1,-6,7
1,29,162,57.2,0.0,1,0,0,12
0,57,170,86.5,20.7,4,1,-7,16
0,34,173,66.5,10.9,4,0,0,8
1,26,172,73.0,27.4,3,2,6,13
1,36,165,78.6,0.0,2,0,0,13
0,42,162,53.0,26.0,1,0,0,6
0,25,192,78.4,29.4,2,2,8,16
1,48,180,91.7,25.6,5,0,0,5
1,25,172,107.9,0.0,3,1,-3,13
0,24,156,94.1,23.0,4,1,-6,6
1,30,172,61.3,0.0,3,2,3,6
0,52,181,109.6,20.9,4,0,0,15
1,45,189,107.2,15.4,5,0,0,12
1,47,172,67.4,16.1,4,0,0,4
1,26,200,87.9,22.6,1,0,0,13
1,36,185,75.8,25.1,2,1,-4,10
0,19,151,77.1,10.3,5,1,-3,14
1,24,175,74.8,21.3,3,2,4,12
1,57,167,63.9,12.5,4,0,0,9
0,29,156,102.3,29.7,2,0,0,13
0,58,175,87.5,26.1,3,2,6,16
1,40,198,76.7,25.4,1,0,0,6
0,60,165,91.5,24.0,5,2,2,9
0,26,155,84.5,10.9,1,1,-4,8
1,47,196,58.9,26.3,5,1,-2,12
1,49,165,68.9,0.0,3,0,0,13
0,29,166,56.1,25.1,3,2,7,6
0,50,150,53.9,0.0,4,2,6,11
1,42,150,71.8,0.0,2,1,-8,10
0,55,154,101.6,18.4,2,2,6,10
0,43,193,50.2,13.9,5,1,-7,11
0,39,181,101.5,20.5,1,2,8,7
0,52,168,60.6,14.1,5,0,0,6
0,24,189,85.3,15.4,1,2,5,5
0,34,163,109.1,19.4,5,1,-6,15
0,45,196,99.0,29.3,4,0,0,6
1,55,161,71.4,17.5,2,2,8,14
0,30,185,103.8,22.0,2,0,0,8
0,26,185,50.7,13.3,4,0,0,11
0,44,161,86.7,16.7,5,1,-5,5
0,23,179,91.7,0.0,1,0,0,9
1,18,184,108.4,29.3,4,0,0,15
1,20,195,104.2,10.5,5,2,4,7
1,19,154,109.3,0.0,3,1,-8,10
0,58,176,51.0,27.3,2,2,5,6
0,41,156,79.9,15.0,2,1,-5,15
0,37,182,78.1,13.2,5,2,7,6
1,18,162,102.4,16.6,2,2,6,15
0,36,171,78.9,10.8,2,2,3,14
1,53,171,56.9,25.7,2,2,3,9
0,40,181,50.9,27.8,4,1,-8,10
1,31,179,92.5,27.6,5,2,3,5
1,26,178,100.7,25.2,5,0,0,15
0,31,192,62.8,16.4,5,1,-5,8
0,42,151,56.3,16.2,3,0,0,11
1,21,176,54.9,17.3,4,1,-8,13
1,38,196,83.9,11.6,1,1,-5,7
0,23,199,105.7,26.6,4,2,6,13
1,21,196,102.9,14.9,2,1,-3,13
0,47,153,69.2,0.0,4,2,8,14
0,38,198,94.7,23.6,4,2,6,12
1,41,188,109.6,22.4,2,2,3,14
0,58,196,77.1,19.2,3,0,0,6
0,28,162,92.1,21.7,2,2,4,11
0,60,168,57.7,18.8,4,2,2,7
0,46,172,102.1,29.5,4,2,8,11
0,28,171,95.7,12.7,5,1,-5,9
1,20,162,57.0,15.9,1,1,-6,5
0,60,175,82.6,23.6,4,0,0,9
0,28,151,87.3,28.6,3,1,-2,8
1,24,184,93.5,0.0,5,2,2,6
1,37,168,58.4,26.6,5,1,-6,8
0,22,156,58.5,22.5,4,2,4,4
0,31,165,107.6,10.2,1,2,4,13
1,46,174,107.6,0.0,2,1,-2,6
0,46,189,63.9,18.4,2,0,0,15
0,56,154,83.1,14.1,5,0,0,8
0,52,150,88.7,24.7,1,2,8,7
1,37,162,78.9,25.9,1,1,-4,14
0,57,153,64.8,27.5,4,0,0,10
0,41,198,60.5,28.5,3,2,8,8
0,27,177,61.1,15.1,1,0,0,10
1,53,165,99.3,16.0,4,0,0,4
0,22,157,98.9,18.9,5,1,-6,16
0,28,183,96.1,13.6,5,0,0,6
1,28,174,76.0,18.4,3,1,-7,13
0,49,193,91.1,25.3,3,0,0,7
1,27,166,91.0,28.0,3,1,-3,15
0,49,191,98.4,21.4,2,2,4,11
0,54,172,94.8,24.9,3,2,4,10
0,54,153,106.5,12.5,5,0,0,11
0,42,164,104.8,23.4,3,2,3,4
0,37,182,72.4,17.6,5,1,-6,6
1,34,179,59.0,28.7,5,2,2,8
0,38,179,60.7,16.2,5,2,3,12
1,34,164,77.4,16.6,5,1,-5,10
1,53,154,63.4,11.3,3,0,0,11
1,50,178,66.9,29.8,2,2,5,6
1,26,170,76.3,22.4,1,0,0,8
0,39,178,83.7,21.7,3,1,-5,7
0,52,175,53.8,21.3,1,0,0,9
1,39,168,81.3,22.6,2,0,0,8
0,36,171,60.7,16.5,2,0,0,11
1,47,158,94.9,18.6,5,0,0,15
0,19,162,77.5,19.9,3,1,-6,12
0,41,186,84.4,12.3,2,2,5,6
0,19,183,62.7,13.2,2,0,0,4
1,33,156,71.7,14.3,5,1,-4,11
1,45,152,86.8,12.1,3,0,0,10
1,46,165,52.8,22.7,2,2,2,5
1,40,156,108.7,0.0,4,1,-3,7
1,51,171,89.9,21.1,3,1,-5,13
1,33,177,93.4,14.3,4,1,-5,9
1,46,186,100.3,17.0,5,0,0,13
0,46,195,79.3,12.1,4,1,-5,14
1,36,172,75.6,0.0,2,1,-4,12
0,52,191,86.8,16.5,5,2,6,12
1,35,194,103.6,11.1,1,0,0,5
1,29,161,88.5,18.3,2,2,8,9
0,18,164,97.1,21.1,1,1,-5,12
1,46,179,99.4,14.7,2,1,-7,4
1,37,183,108.8,11.9,4,1,-3,12
1,57,184,57.3,22.1,4,1,-3,6
0,30,193,93.2,17.5,5,0,0,4
0,53,160,73.2,27.9,5,0,0,6
0,43,190,62.8,21.4,4,0,0,11
1,18,171,63.5,11.5,4,1,-7,14
1,54,151,53.9,0.0,5,2,4,6
0,26,192,54.4,24.9,1,0,0,11
0,37,196,97.8,13.7,1,1,-7,4
1,25,161,62.1,16.6,1,2,6,7
0,21,194,74.7,26.4,2,0,0,6
0,26,200,108.6,0.0,4,1,-4,6
1,57,179,86.7,21.6,3,0,0,10
1,30,175,68.9,29.2,1,1,-2,8
1,20,151,84.7,15.3,4,0,0,16
0,35,173,72.9,0.0,2,2,7,6
0,33,172,56.3,28.1,4,0,0,13
1,45,188,93.0,22.9,1,2,7,4
0,59,180,82.7,12.6,5,2,3,8
0,31,162,71.5,17.9,4,0,0,11
1,21,157,65.0,15.2,5,0,0,5
1,49,170,95.2,29.3,4,0,0,10
1,34,197,92.2,12.3,5,0,0,10
1,56,169,80.3,22.0,4,1,-5,11
1,36,168,98.8,28.1,4,2,2,15
1,43,183,90.9,13.8,4,2,4,11
0,37,179,53.4,19.8,5,1,-2,13
0,26,159,73.1,0.0,2,1,-2,5
0,27,189,99.2,26.9,3,1,-6,15
0,59,197,72.0,27.4,5,0,0,15
1,22,166,78.0,0.0,1,0,0,10
0,40,161,93.4,27.4,2,1,-4,8
1,40,173,72.6,29.9,5,2,7,9
1,39,175,98.5,25.0,4,0,0,7
0,38,162,94.2,0.0,2,1,-8,14
0,19,166,67.0,22.1,1,0,0,13
0,36,163,85.4,17.9,1,2,7,12
1,35,180,62.8,11.9,4,1,-5,13
0,52,179,67.5,0.0,1,1,-7,16
